Product URL,Product Name,Product Price,Rating,Number of reviews
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BYW5SH4L,Half Moon Vision Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment,459,4.3,17 
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),452.20,4.0,"6,870 "
https://www.amazon.in/Amazon-Basics-Laptop-College-Backpack/dp/B0C8NSJ4RD,"Amazon Basics Opel Laptop Bag/Office/College Backpack for 15.6 inch laptop(20 L, Grey)",499,4.0,8 
https://www.amazon.in/TRAWOC-60LTravel-Backpack-Trekking-Rucksack/dp/B07YYG5G31,"TRAWOC 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack, 1 Year Warranty, HK006","1,567",4.3,"1,444 "
https://www.amazon.in/Travel-Duffle-Weekend-Luggage-Sports/dp/B086PYLWS3,Fur Jaden 25L Travel Duffle Bag for Weekend Trip Cabin Luggage and Gym Sports Duffle for Men and Women,629,4.1,962 
https://www.amazon.in/Kuber-Industries-Polyester-Embroidered-CTKTC04387/dp/B07NJ8J98M,"Kuber Industries Women's Polyester Embroidered Potli Bag, Maroon (CTKTC04387)",533,3.6,43 
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,434,4.0,59 
https://www.amazon.in/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,339,3.8,"2,612 "
https://www.amazon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W,Gear Double Decker 31L Large Water Resistant Faux Leather Anti-Theft Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan),985,3.6,47 
https://www.amazon.in/Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTW8SP,Tabelito® Basic Laptop Bag Laptop Cover Laptop Bags Laptop Sleeve Office Bag Laptop Bag 15.6 inch(39.6cm) Laptop Apple/Lenovo/Asus/Hp/MacBook/Thinkpad/Ideapad (Grey),257,4.1,"2,557 "
https://www.amazon.in/Stylbase-Trends-Polyester-Character-Embossed/dp/B0BNL2PBPH,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",551,4.0,212 
https://www.amazon.in/Skybags-CAMPUS-COLLEGE-LAPTOP-BACKPACK/dp/B084258ZD8,Skybags CAMPUS GREY LOGO PRINT COLLEGE LAPTOP BACKPACK 30L,"1,363",4.0,317 
https://www.amazon.in/DaisyStar-Fashion-Handbags-Shoulder-Beaver_Handbag_37/dp/B0C8BGFJQZ,DaisyStar Women Fashion Handbags Tote Purses Stylish Ladies Women and Girls Handbag for Office Bag Ladies Travel Shoulder Bag Tote for College Girls Handbag_Variation_10,379,4.3,20 
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9,244 
https://www.amazon.in/AmazonBasics-Vacuum-Compression-Storage-Bags/dp/B07RP7WHHY,"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4,"9,272 "
https://www.amazon.in/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8,PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery,488,4.3,100 
https://www.amazon.in/Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTW8SP,Tabelito® Basic Laptop Bag Laptop Cover Laptop Bags Laptop Sleeve Office Bag Laptop Bag 15.6 inch(39.6cm) Laptop Apple/Lenovo/Asus/Hp/MacBook/Thinkpad/Ideapad (Grey),257,4.1,"2,557 "
https://www.amazon.in/Stylbase-Trends-Polyester-Character-Embossed/dp/B0BNL2PBPH,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",551,4.0,212 
https://www.amazon.in/Skybags-CAMPUS-COLLEGE-LAPTOP-BACKPACK/dp/B084258ZD8,Skybags CAMPUS GREY LOGO PRINT COLLEGE LAPTOP BACKPACK 30L,"1,363",4.0,317 
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9,244 
https://www.amazon.in/AmazonBasics-Vacuum-Compression-Storage-Bags/dp/B07RP7WHHY,"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4,"9,272 "
https://www.amazon.in/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8,PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery,488,4.3,100 
https://www.amazon.in/Cockatoo-OXO-Biodegradable-Companion-Campaigning-Adventures/dp/B0CF9Q8HPN,"Cockatoo CMP01 OXO-Biodegradable Garbage Bags Medium|Your Ultimate Companion for Campaigning and Traveling|for Keeping Your Adventures Clean and Green,30 Bags/Rollx3,(18.5 X 20.5 Inch)",99,4.8,132 
https://www.amazon.in/Nivia-5227-Junior-Others-Orange/dp/B08D7QKCX5,Nivia Polyester Pulse Bag,229,3.6,57 
https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,019",4.4,384 
https://www.amazon.in/Amazon-Basics-Messenger-Shoulder-MacBook/dp/B00DUGZFWY,"Amazon Basics Messenger Laptop Bag with Handle & Shoulder Strap fits upto 15.6"" Laptop / MacBook for Men & Women (Black)",729,4.2,"50,133 "
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8,"1,232 "
https://www.amazon.in/Business-Casual-Compartment-Resistant-Backpack/dp/B08N6HSJJ5,URBAN WOLF 30L Casual Dual Compartment Water Resistant Laptop Backpack Unisex Bags for Office/Travel/Business/College/School (Black),749,3.9,"1,015 "
https://www.amazon.in/Ezee-Garbage-Bag-Pieces-Medium/dp/B06VX7PDXC,Ezee Black Large Garbage Bags 30 Pcs | 24 x 32 Inch | 15 Pcs x Pack of 2 | Dustbin Trash Bag,119,4.3,"10,340 "
https://www.amazon.in/NIVIA-Polyester-Shoulder-Compartment-Accessories/dp/B07NJGW3WX,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue),489,4.0,142 
https://www.amazon.in/Kleeno-Cello-Clean-Garbage-Medium/dp/B09C284CTH,Kleeno by cello OXO - Biodegradable Garbage Bags Medium Size 48 cm x 53 cm 2 Pouch 30 Bags Dustbin Bag/Trash Bag,84,4.0,2 
https://www.amazon.in/DaisyStar-Fashion-Handbags-Shoulder-Beaver_Handbag_37/dp/B0C8BGFJQZ,DaisyStar Women Fashion Handbags Tote Purses Stylish Ladies Women and Girls Handbag for Office Bag Ladies Travel Shoulder Bag Tote for College Girls Handbag_Variation_10,379,4.3,20 
https://www.amazon.in/WILDHORN-Leather-inches-Messenger-MB570/dp/B07M9NKYVK,WildHorn Leather Messenger Bag for Men/Office Bag for Men I Padded Laptop Compartment with Adjustable Strap I DIMENSION : L-14 inch W-3 inch H-11 inch,"2,309",3.9,266 
https://www.amazon.in/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8,PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery,488,4.3,100 
https://www.amazon.in/Arctic-Fox-Anti-Theft-Backpack-Charging/dp/B089Q9TM16,Arctic Fox Alarm Zipper System | Anti-Theft Backpack with USB Charging Port | 15.5 Inch Laptop Bag (Camo Black),"1,899",4.3,398 
https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP,"FUR JADEN 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",429,3.9,"10,503 "
https://www.amazon.in/American-Tourister-Backpack-Organizer-Compatible/dp/B0C8649NY8,American Tourister Shaw Large Size Unisex Laptop Backpack with Organizer Pockets| Compatible with 17 inch Laptop - Teal,"1,149",3.2,19 
https://www.amazon.in/Foldable-Laundry-Capacity-Quality-Combination/dp/B0BRFRVQMX,"GLUN® Round Shape Foldable Laundry Bag Capacity of 45 Ltr, Non Woven Toys and Cloth Bag, Grey and Black Combination Pack of 1",161,3.8,116 
https://www.amazon.in/Zebronics-Compartment-Backpacks-15-6-inch-Black/dp/B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",398,3.5,30 
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8,"1,232 "
https://www.amazon.in/AirCase-C24-Messenger-Shoulder-Compartments/dp/B07Y3DB5YZ,"AirCase Office Sling Messenger Bag fits upto 14.1"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue",729,4.0,"1,750 "
https://www.amazon.in/NIVIA-Polyester-Shoulder-Compartment-Accessories/dp/B07NJGW3WX,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue),489,4.0,142 
https://www.amazon.in/Paarsv-Tamper-Courier-Without-Jacket/dp/B018E1O6LU,SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs),325,4.1,314 
https://www.amazon.in/Wildcraft-Typo_Blk-Casual-Backpack-11619-Typo_Blk/dp/B079MBFH5V,Wildcraft 35 ltrs (19 Cms) Casual Backpack(11619-Typo_Blk_Black),"1,495",4.2,413 
https://www.amazon.in/Professional-Photographers-Waterproof-Lightweight-Accessories/dp/B0C58VVFQT,"Amazon Basics Camera Bag with Tripod Holder for Beginner and Professional Photographers, Waterproof Cover, Lightweight, Removable Dividers for All DSLR/SLR Cameras and Accessories",949,4.3,997 
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27CYC4,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK)",999,3.8,355 
https://www.amazon.in/Ezee-Garbage-Bags-48x54-Medium/dp/B074CW3JV4,"Ezee Garbage Bags - 48X54 Cm (6 Rolls, 180 Bags, Medium, Black, plastic)",269,4.2,"8,600 "
https://www.amazon.in/AUXTER-DELUXE-Casual-Backpack-Black/dp/B09HNP99YX,AUXTER DELUXE Casual School College office Travel Backpack - 18 Design,791,4.0,650 
https://www.amazon.in/Skybags-Trooper-Polycarbonate-Hardsided-Luggage/dp/B09JYT5KDW,Skybags Trooper 55 Cms Small Cabin Polycarbonate Hard Sided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Red and White,"2,699",4.2,"19,888 "
https://www.amazon.in/Paarsv-Tamper-Courier-Without-Jacket/dp/B018E1O6LU,SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs),325,4.1,314 
https://www.amazon.in/Wildcraft-Typo_Blk-Casual-Backpack-11619-Typo_Blk/dp/B079MBFH5V,Wildcraft 35 ltrs (19 Cms) Casual Backpack(11619-Typo_Blk_Black),"1,495",4.2,413 
https://www.amazon.in/Professional-Photographers-Waterproof-Lightweight-Accessories/dp/B0C58VVFQT,"Amazon Basics Camera Bag with Tripod Holder for Beginner and Professional Photographers, Waterproof Cover, Lightweight, Removable Dividers for All DSLR/SLR Cameras and Accessories",949,4.3,997 
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27CYC4,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK)",999,3.8,355 
https://www.amazon.in/Ezee-Garbage-Bags-48x54-Medium/dp/B074CW3JV4,"Ezee Garbage Bags - 48X54 Cm (6 Rolls, 180 Bags, Medium, Black, plastic)",269,4.2,"8,600 "
https://www.amazon.in/POLESTAR-Backpack-Compartment-Polyester-Warranty/dp/B0BMQ2HXYP,"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",729,3.8,"2,000 "
https://www.amazon.in/Adjustable-Waterproof-Breathable-Anti-Shock-Compatible/dp/B0C58X3CRX,"Amazon Basics Classic Camera Shoulder Bag, Adjustable Strap, Waterproof material, Breathable Mesh, Anti-Shock, Compatible with Nikon, Canon and Sony Mirrorless Cameras",549,3.6,6 
https://www.amazon.in/Amazon-Basics-Laptop-College-Backpack/dp/B0C8NX7HTX,"Amazon Basics Opel Laptop Bag/Office/College Backpack for 15.6 inch laptop(20 L, Black)",509,3.7,158 
https://www.amazon.in/ADISA-SL5008-black-women-quilted/dp/B078JNB821,ADISA women girls quilted checks crossbody box sling bag with gold chain,309,4.0,"3,411 "
https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BLLJPBYM,"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover",689,3.5,41 
https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM,Nivia String Bag Polyester Made for Men Waterproof/Drawstring Backpack (Black),156,4.1,"1,979 "
https://www.amazon.in/COSMUS-Polyester-Black-School-Backpack/dp/B078MFYJ3M,COSMUS Heavy Duty School Bag Norwich 33L waterproof Backpacks Bag With laptop compartment,"1,196",4.2,434 
https://www.amazon.in/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K,Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black),689,5.0,4 
https://www.amazon.in/DARK-HORSE-Briefcase-Messenger-Compartment/dp/B0BJZF92F6,"DARK HORSE Laptop Bag Leather Briefcase 15.6 Inch Messenger Bag Satchel for Men, Padded Laptop Compartment 12 Liters , Water Resistant Shoulder Bag with Strap, Durable Office Bag, for Laptop",759,4.0,153 
https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWKDG6R,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,320,3.8,"1,857 "
https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BLLJPBYM,"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover",689,3.5,41 
https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM,Nivia String Bag Polyester Made for Men Waterproof/Drawstring Backpack (Black),156,4.1,"1,979 "
https://www.amazon.in/COSMUS-Polyester-Black-School-Backpack/dp/B078MFYJ3M,COSMUS Heavy Duty School Bag Norwich 33L waterproof Backpacks Bag With laptop compartment,"1,196",4.2,434 
https://www.amazon.in/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K,Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black),689,5.0,4 
https://www.amazon.in/DARK-HORSE-Briefcase-Messenger-Compartment/dp/B0BJZF92F6,"DARK HORSE Laptop Bag Leather Briefcase 15.6 Inch Messenger Bag Satchel for Men, Padded Laptop Compartment 12 Liters , Water Resistant Shoulder Bag with Strap, Durable Office Bag, for Laptop",759,4.0,153 
https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWKDG6R,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,320,3.8,"1,857 "
https://www.amazon.in/Artistix-Unisex-Travel-Backpack-Repellent/dp/B09B5DMGM1,"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L)","1,989",4.5,"1,037 "
https://www.amazon.in/DAHSHA-Bag-Business-Messenger-Shoulder/dp/B07GCLJTZF,DAHSHA Stylish Nylon Small Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),695,3.9,474 
https://www.amazon.in/Mokobara-Briefcase-Resistant-Compartment-Messenger/dp/B0B6CTQDR8,"MOKOBARA The Briefcase - 15.6"" Blue Laptop Messenger Bag for Men & Women","5,499",4.4,346 
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue),449,3.7,109 
https://www.amazon.in/Laptops-College-Backpack-Charging-Anti-Theft/dp/B0C6639P8P,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,"1,009",4.4,138 
https://www.amazon.in/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),698,4.2,729 
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285 
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",599,4.2,637 
https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV,"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",545,4.0,860 
https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Black-White/dp/B0BTJ2VV17,Gear LOGI-Q 27L Medium Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with Trolley Sleevefor Men/Women (Black-White),645,4.6,8 
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue),449,3.7,109 
https://www.amazon.in/Laptops-College-Backpack-Charging-Anti-Theft/dp/B0C6639P8P,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,"1,009",4.4,138 
https://www.amazon.in/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),698,4.2,729 
https://www.amazon.in/Storite-Sling-Bag-Shoulder-25-5cmx7cmx20cm/dp/B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285 
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",599,4.2,637 
https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV,"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",545,4.0,860 
https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Black-White/dp/B0BTJ2VV17,Gear LOGI-Q 27L Medium Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with Trolley Sleevefor Men/Women (Black-White),645,4.6,8 
https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZL49N8,ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Navyblue,307,5.0,2 
https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1,"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",689,3.8,199 
https://www.amazon.in/DOUBLE-BAGS-Cotton-Shopping-Multicolour/dp/B07FKQLPDR,"DOUBLE R BAGS Multicolour Canvas Shopping Bag with Double Handle, Cloth Grocery Tote Bags, Reusable Shopping Grocery Bags,Foldable and Eco Friendly Washable Medium (Set of 6) (Dd-0101)",493,4.3,"1,106 "
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",539,4.3,208 
https://www.amazon.in/MINI-WESST-Printed-Synthetic-Leather/dp/B0C2HX15QM,"MINI WESST Women's Printed Synthetic Leather Tote Bag for Office, College and Party (Black)",869,3.4,18 
https://www.amazon.in/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY,F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376),"1,155",4.0,855 
https://www.amazon.in/Nautica-Leatherette-Comfortable-Travelling-Suitable/dp/B0BQMQQJK4,"Nautica Duffle Bag for Travel | Stylish Leatherette Luggage | Compact and Comfortable for Travelling | Suitable for Men's and Women's One Size (Black, 15 cms)","1,299",4.2,76 
https://www.amazon.in/Heart-Home-Garbage-Dustbin-HS41HEARTHH24001/dp/B09DSKVLBG,Heart Home Small OXO-Biodegradable Waste Bags|30 Bags Roll|Leak Proof & Odour Free|Easy Disposal|Size 43 x 48 CM (Black)-HS41HEARTHH24001 (Plastic),59,3.9,325 
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59,Mammon Women's Tote Bag,209,3.6,"2,789 "
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BVRJYD9Q,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,563,3.8,70 
https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Black-White/dp/B0BTJ2VV17,Gear LOGI-Q 27L Medium Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with Trolley Sleevefor Men/Women (Black-White),645,4.6,8 
https://www.amazon.in/HARISSONS-15-6-inch-Backpack-Organizers-Detachable/dp/B07MMZPB41,"HARISSONS Bags Vervo 15.6-inch Laptop/Travel/Casual Backpack for Men and Women with Rain Cover (Navy Blue, 40 Ltrs) | Quick Access Zippered Pocket, Detailed Organizers & a Detachable Key Chain Holder","2,560",4.4,"2,025 "
https://www.amazon.in/Zureni-OXO-Biodegradable-Drawstring-Anti-drip-Warehouse/dp/B0BTHC4F2T,"Zureni OXO-Biodegradable Garbage Dustbin Bags (Large, 60 x 81 cm) Drawstring Anti-drip Trash Waste Basket Bag for Kitchen Office Warehouse Pantry (Black, Green, Blue, 3 x 15 Pcs/Roll)",149,4.2,608 
https://www.amazon.in/DOUBLE-BAGS-Cotton-Shopping-Multicolour/dp/B07FKQLPDR,"DOUBLE R BAGS Multicolour Canvas Shopping Bag with Double Handle, Cloth Grocery Tote Bags, Reusable Shopping Grocery Bags,Foldable and Eco Friendly Washable Medium (Set of 6) (Dd-0101)",493,4.3,"1,106 "
https://www.amazon.in/MINI-WESST-Printed-Synthetic-Leather/dp/B0C2HX15QM,"MINI WESST Women's Printed Synthetic Leather Tote Bag for Office, College and Party (Black)",869,3.4,18 
https://www.amazon.in/Kuber-Industries-Embroidered-Women-CTKTC8803/dp/B07SWD51BV,Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803,265,3.8,108 
https://www.amazon.in/Nautica-Leatherette-Comfortable-Travelling-Suitable/dp/B0BQMQQJK4,"Nautica Duffle Bag for Travel | Stylish Leatherette Luggage | Compact and Comfortable for Travelling | Suitable for Men's and Women's One Size (Black, 15 cms)","1,299",4.2,76 
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59,Mammon Women's Tote Bag,209,3.6,"2,789 "
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)",899,3.8,624 
https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue- with Warranty",798,3.8,"1,379 "
https://www.amazon.in/BACKPACK-OUTDOOR-TREKKING-CAMPING-RUCKSACK/dp/B0BR3YZ5BV,LARGE 60L TRAVEL BACKPACK FOR OUTDOOR SPORT HIKING TREKKING BAG CAMPING RUCKSACK,499,3.8,119 
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KR6T9,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",619,4.1,"3,995 "
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG,"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","1,278",3.5,775 
https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTDRZ,Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,"1,847",4.2,105 
